,year,month,tmax,tmin,af,rain,sun,station
387,1973.0,4.0,9.2,4.5,2.0,44.5,174.6,aberporth
388,1973.0,5.0,14.2,7.9,0.0,66.7,167.5,aberporth
389,1973.0,6.0,16.2,10.0,0.0,20.3,230.0,aberporth
390,1973.0,7.0,16.8,11.6,0.0,75.4,188.0,aberporth
391,1973.0,8.0,19.5,13.2,0.0,119.9,169.4,aberporth
392,1973.0,9.0,16.9,11.3,0.0,68.7,144.8,aberporth
393,1973.0,10.0,12.8,7.9,0.0,55.6,94.2,aberporth
394,1973.0,11.0,10.1,5.9,0.0,83.5,56.4,aberporth
395,1973.0,12.0,8.4,3.7,5.0,94.2,52.8,aberporth
396,1974.0,1.0,8.6,3.8,2.0,203.2,44.6,aberporth
397,1974.0,2.0,7.9,3.1,0.0,116.1,59.7,aberporth
398,1974.0,3.0,8.5,3.0,2.0,47.6,125.0,aberporth
399,1974.0,4.0,12.4,5.2,0.0,15.9,220.3,aberporth
400,1974.0,5.0,13.0,6.9,0.0,51.3,195.8,aberporth
401,1974.0,6.0,15.8,10.1,0.0,54.0,205.1,aberporth
402,1974.0,7.0,16.7,11.6,0.0,54.2,173.7,aberporth
403,1974.0,8.0,17.1,11.1,0.0,47.9,177.2,aberporth
404,1974.0,9.0,14.0,9.2,0.0,124.2,118.8,aberporth
405,1974.0,10.0,10.5,6.8,0.0,114.0,65.2,aberporth
406,1974.0,11.0,9.3,5.2,0.0,89.2,60.0,aberporth
407,1974.0,12.0,9.9,6.2,0.0,78.9,27.2,aberporth
408,1975.0,1.0,9.1,5.0,0.0,132.3,31.5,aberporth
409,1975.0,2.0,8.7,2.8,0.0,31.6,119.1,aberporth
410,1975.0,3.0,7.2,3.0,3.0,42.0,115.8,aberporth
411,1975.0,4.0,10.3,5.0,1.0,70.6,148.5,aberporth
412,1975.0,5.0,12.5,6.6,0.0,23.9,267.3,aberporth
413,1975.0,6.0,17.0,10.5,0.0,4.3,274.9,aberporth
414,1975.0,7.0,18.7,13.0,0.0,48.0,195.3,aberporth
415,1975.0,8.0,19.3,13.6,0.0,47.2,178.2,aberporth
416,1975.0,9.0,15.6,10.0,0.0,66.8,154.3,aberporth
417,1975.0,10.0,13.4,7.9,0.0,59.5,138.1,aberporth
418,1975.0,11.0,9.9,5.2,0.0,69.1,60.7,aberporth
419,1975.0,12.0,8.3,4.6,3.0,59.9,25.1,aberporth
420,1976.0,1.0,8.0,4.9,2.0,48.1,27.9,aberporth
421,1976.0,2.0,7.1,2.6,5.0,40.5,79.7,aberporth
422,1976.0,3.0,8.1,2.2,5.0,62.0,116.1,aberporth
423,1976.0,4.0,10.5,4.4,0.0,19.2,178.5,aberporth
424,1976.0,5.0,13.5,7.6,0.0,56.6,164.3,aberporth
425,1976.0,6.0,18.9,11.1,0.0,11.5,210.4,aberporth
426,1976.0,7.0,19.6,13.2,0.0,13.2,193.5,aberporth
427,1976.0,8.0,20.4,13.5,0.0,0.8,288.5,aberporth
428,1976.0,9.0,15.6,10.6,0.0,157.8,99.2,aberporth
429,1976.0,10.0,12.7,7.5,0.0,155.2,76.1,aberporth
430,1976.0,11.0,9.7,5.1,0.0,81.1,77.7,aberporth
431,1976.0,12.0,5.6,1.6,6.0,83.0,57.5,aberporth
432,1977.0,1.0,5.9,1.8,8.0,79.3,48.0,aberporth
433,1977.0,2.0,8.3,3.4,2.0,150.6,63.9,aberporth
434,1977.0,3.0,9.8,4.7,0.0,56.9,82.3,aberporth
435,1977.0,4.0,9.3,4.7,0.0,50.4,176.4,aberporth
436,1977.0,5.0,13.7,6.8,0.0,50.2,285.8,aberporth
437,1977.0,6.0,14.3,8.9,0.0,54.3,197.6,aberporth
438,1977.0,7.0,18.1,12.3,0.0,24.9,209.8,aberporth
439,1977.0,8.0,18.0,11.7,0.0,91.2,199.9,aberporth
440,1977.0,9.0,15.1,10.4,0.0,27.8,116.0,aberporth
441,1977.0,10.0,14.7,9.8,0.0,110.6,110.3,aberporth
442,1977.0,11.0,9.0,4.8,5.0,118.2,63.1,aberporth
443,1977.0,12.0,8.7,4.9,0.0,78.2,40.3,aberporth
444,1978.0,1.0,6.6,2.5,3.0,92.8,64.0,aberporth
445,1978.0,2.0,5.5,1.5,13.0,74.0,64.7,aberporth
446,1978.0,3.0,9.0,3.9,3.0,48.0,116.5,aberporth
447,1978.0,4.0,9.4,3.7,2.0,32.4,164.0,aberporth
448,1978.0,5.0,13.9,7.9,0.0,14.9,224.8,aberporth
449,1978.0,6.0,15.2,9.8,0.0,31.1,161.0,aberporth
450,1978.0,7.0,15.7,11.1,0.0,91.0,132.6,aberporth
451,1978.0,8.0,16.3,11.5,0.0,61.0,141.0,aberporth
452,1978.0,9.0,16.1,11.2,0.0,52.0,155.5,aberporth
453,1978.0,10.0,14.4,10.3,0.0,25.8,67.9,aberporth
454,1978.0,11.0,11.2,7.1,2.0,71.6,61.7,aberporth
455,1978.0,12.0,7.7,3.3,5.0,140.0,54.5,aberporth
456,1979.0,1.0,4.6,-0.4,17.0,91.1,69.4,aberporth
457,1979.0,2.0,4.5,0.3,12.0,54.2,71.9,aberporth
458,1979.0,3.0,6.9,2.2,3.0,83.3,80.9,aberporth
459,1979.0,4.0,9.7,4.3,1.0,68.2,160.7,aberporth
460,1979.0,5.0,11.6,5.4,0.0,98.3,191.5,aberporth
461,1979.0,6.0,15.5,9.6,0.0,24.0,167.9,aberporth
462,1979.0,7.0,17.6,11.9,0.0,13.2,211.7,aberporth
463,1979.0,8.0,16.8,11.2,0.0,93.3,160.9,aberporth
464,1979.0,9.0,15.7,10.3,0.0,44.6,144.7,aberporth
465,1979.0,10.0,13.9,9.1,0.0,158.9,110.6,aberporth
466,1979.0,11.0,10.4,5.7,1.0,93.7,53.9,aberporth
467,1979.0,12.0,8.9,4.4,3.0,152.8,48.4,aberporth
468,1980.0,1.0,5.8,1.0,9.0,57.9,78.7,aberporth
469,1980.0,2.0,8.7,4.3,0.0,89.9,49.8,aberporth
470,1980.0,3.0,7.5,2.9,4.0,91.6,95.7,aberporth
471,1980.0,4.0,10.5,5.6,0.0,21.4,169.0,aberporth
472,1980.0,5.0,14.5,7.2,0.0,27.5,236.7,aberporth
473,1980.0,6.0,15.2,10.2,0.0,76.4,143.8,aberporth
474,1980.0,7.0,16.6,11.0,0.0,53.9,170.3,aberporth
475,1980.0,8.0,17.7,12.5,0.0,66.3,138.6,aberporth
476,1980.0,9.0,16.4,11.5,0.0,75.4,122.6,aberporth
477,1980.0,10.0,11.8,7.2,0.0,119.3,78.7,aberporth
478,1980.0,11.0,9.1,5.5,2.0,64.8,63.4,aberporth
479,1980.0,12.0,8.9,4.4,3.0,82.9,40.4,aberporth
480,1981.0,1.0,8.0,3.6,1.0,40.7,51.6,aberporth
481,1981.0,2.0,6.4,1.1,12.0,52.6,80.1,aberporth
482,1981.0,3.0,9.9,5.7,1.0,164.5,85.0,aberporth
483,1981.0,4.0,11.2,5.1,0.0,22.5,167.0,aberporth
484,1981.0,5.0,13.8,7.4,0.0,70.3,163.0,aberporth
485,1981.0,6.0,15.0,9.8,0.0,28.1,162.0,aberporth
486,1981.0,7.0,16.5,11.6,0.0,27.7,132.9,aberporth
487,1981.0,8.0,18.4,12.5,0.0,24.2,187.6,aberporth
488,1981.0,9.0,17.3,10.8,0.0,164.8,130.5,aberporth
489,1981.0,10.0,11.0,6.5,0.0,217.2,75.6,aberporth
490,1981.0,11.0,10.7,6.2,0.0,51.9,46.6,aberporth
491,1981.0,12.0,5.5,0.6,12.0,78.0,42.7,aberporth
492,1982.0,1.0,6.2,2.5,9.0,67.3,56.9,aberporth
493,1982.0,2.0,8.2,3.0,5.0,78.3,82.0,aberporth
494,1982.0,3.0,8.7,3.3,0.0,67.5,153.4,aberporth
495,1982.0,4.0,10.7,5.3,0.0,18.0,185.1,aberporth
496,1982.0,5.0,14.5,7.5,0.0,30.5,203.8,aberporth
497,1982.0,6.0,17.8,10.7,0.0,94.5,179.2,aberporth
498,1982.0,7.0,17.9,12.3,0.0,53.9,190.6,aberporth
499,1982.0,8.0,17.2,12.0,0.0,74.2,136.9,aberporth
500,1982.0,9.0,16.6,10.7,0.0,105.4,122.4,aberporth
501,1982.0,10.0,12.7,7.9,0.0,107.9,80.0,aberporth
502,1982.0,11.0,10.6,6.4,0.0,141.2,51.3,aberporth
503,1982.0,12.0,8.1,3.2,3.0,78.9,33.7,aberporth
504,1983.0,1.0,9.1,5.0,1.0,90.8,28.3,aberporth
505,1983.0,2.0,5.3,0.5,15.0,31.1,96.5,aberporth
506,1983.0,3.0,8.7,4.4,0.0,71.8,70.0,aberporth
507,1983.0,4.0,9.1,3.4,1.0,68.0,179.5,aberporth
508,1983.0,5.0,12.1,6.8,0.0,78.4,137.9,aberporth
509,1983.0,6.0,15.9,10.2,0.0,42.9,172.7,aberporth
510,1983.0,7.0,20.7,13.9,0.0,39.5,252.1,aberporth
511,1983.0,8.0,19.7,13.1,0.0,57.1,223.6,aberporth
512,1983.0,9.0,16.0,10.8,0.0,93.7,115.9,aberporth
513,1983.0,10.0,13.2,8.1,1.0,81.8,98.3,aberporth
514,1983.0,11.0,10.6,5.8,4.0,44.5,60.5,aberporth
515,1983.0,12.0,9.3,4.9,0.0,122.1,49.5,aberporth
516,1984.0,1.0,7.4,2.4,2.0,80.6,44.4,aberporth
517,1984.0,2.0,7.1,2.2,7.0,52.1,58.6,aberporth
518,1984.0,3.0,7.0,2.2,3.0,35.3,98.0,aberporth
519,1984.0,4.0,12.5,5.1,1.0,8.4,216.2,aberporth
520,1984.0,5.0,12.2,6.4,0.0,44.6,236.3,aberporth
521,1984.0,6.0,15.9,9.8,0.0,24.9,199.7,aberporth
522,1984.0,7.0,18.9,11.9,0.0,38.4,285.2,aberporth
523,1984.0,8.0,19.9,13.2,0.0,40.5,185.6,aberporth
524,1984.0,9.0,15.5,11.3,0.0,154.2,127.3,aberporth
525,1984.0,10.0,13.6,8.4,0.0,95.1,109.8,aberporth
526,1984.0,11.0,10.2,6.0,0.0,145.0,53.2,aberporth
527,1984.0,12.0,8.6,3.8,1.0,133.6,45.8,aberporth
528,1985.0,1.0,5.0,-0.3,17.0,71.2,85.6,aberporth
529,1985.0,2.0,6.5,1.2,11.0,29.7,97.4,aberporth
530,1985.0,3.0,7.5,2.3,6.0,67.0,147.1,aberporth
531,1985.0,4.0,10.8,5.5,0.0,62.1,138.6,aberporth
532,1985.0,5.0,12.9,7.4,0.0,29.3,192.1,aberporth
533,1985.0,6.0,14.6,8.7,0.0,104.2,185.0,aberporth
534,1985.0,7.0,17.4,11.5,0.0,70.4,200.8,aberporth
535,1985.0,8.0,16.3,10.6,0.0,105.4,153.6,aberporth
536,1985.0,9.0,17.2,11.2,0.0,29.5,128.4,aberporth
537,1985.0,10.0,13.4,8.2,0.0,57.4,114.7,aberporth
538,1985.0,11.0,7.8,3.1,1.0,98.8,68.0,aberporth
539,1985.0,12.0,8.9,4.7,4.0,146.0,38.9,aberporth
540,1986.0,1.0,6.7,2.7,3.0,83.8,33.5,aberporth
541,1986.0,2.0,2.3,-2.7,20.0,0.0,117.0,aberporth
542,1986.0,3.0,8.0,2.3,4.0,51.0,133.4,aberporth
543,1986.0,4.0,7.6,2.6,2.0,70.3,124.1,aberporth
544,1986.0,5.0,13.1,7.3,0.0,63.9,210.6,aberporth
545,1986.0,6.0,17.6,10.4,0.0,57.2,182.3,aberporth
546,1986.0,7.0,16.8,11.6,0.0,41.0,129.4,aberporth
547,1986.0,8.0,15.2,10.3,0.0,104.8,142.1,aberporth
548,1986.0,9.0,14.4,8.0,0.0,9.2,161.4,aberporth
549,1986.0,10.0,13.7,8.8,0.0,82.0,108.9,aberporth
550,1986.0,11.0,10.6,5.7,0.0,133.8,70.1,aberporth
551,1986.0,12.0,9.3,4.5,0.0,187.9,39.3,aberporth
552,1987.0,1.0,4.2,0.0,16.0,18.1,62.0,aberporth
553,1987.0,2.0,6.7,1.7,11.0,48.3,74.2,aberporth
554,1987.0,3.0,7.3,2.1,10.0,79.7,108.3,aberporth
555,1987.0,4.0,13.4,6.7,0.0,50.9,161.6,aberporth
556,1987.0,5.0,12.1,7.3,0.0,19.8,193.9,aberporth
557,1987.0,6.0,14.3,9.2,0.0,66.8,162.5,aberporth
558,1987.0,7.0,17.4,12.1,0.0,45.7,177.6,aberporth
559,1987.0,8.0,17.5,12.3,0.0,57.3,185.2,aberporth
560,1987.0,9.0,16.3,10.6,0.0,78.2,151.9,aberporth
561,1987.0,10.0,12.7,7.0,0.0,217.23783432367514,116.1,aberporth
562,1987.0,11.0,9.4,5.3,0.0,103.0,88.7,aberporth
563,1987.0,12.0,8.2,4.3,6.0,64.7,56.2,aberporth
564,1988.0,1.0,7.9,3.7,0.0,164.0,53.0,aberporth
565,1988.0,2.0,7.2,2.8,1.0,47.2,82.9,aberporth
566,1988.0,3.0,8.5,4.6,2.0,103.3,107.7,aberporth
567,1988.0,4.0,11.3,4.9,1.0,40.3,191.7,aberporth
568,1988.0,5.0,13.9,7.7,0.0,61.9,225.1,aberporth
569,1988.0,6.0,16.4,10.6,0.0,77.1,203.3,aberporth
570,1988.0,7.0,15.8,11.0,0.0,76.9,138.2,aberporth
571,1988.0,8.0,16.9,11.2,0.0,78.7,161.3,aberporth
572,1988.0,9.0,15.3,10.5,0.0,76.4,152.6,aberporth
573,1988.0,10.0,13.4,8.4,0.0,98.5,113.1,aberporth
574,1988.0,11.0,9.9,3.9,2.0,36.9,97.4,aberporth
575,1988.0,12.0,9.8,6.8,0.0,36.9,26.8,aberporth
576,1989.0,1.0,8.9,4.6,2.0,69.9,70.9,aberporth
577,1989.0,2.0,8.7,3.6,2.0,71.6,79.1,aberporth
578,1989.0,3.0,9.9,4.3,3.0,85.1,104.3,aberporth
579,1989.0,4.0,9.5,3.4,1.0,63.7,185.1,aberporth
580,1989.0,5.0,15.5,8.8,0.0,11.9,265.8,aberporth
581,1989.0,6.0,16.7,9.9,0.0,42.2,251.0,aberporth
582,1989.0,7.0,19.7,13.0,0.0,34.3,246.2,aberporth
583,1989.0,8.0,18.4,12.5,0.0,67.5,225.5,aberporth
584,1989.0,9.0,16.4,11.0,0.0,40.0,114.1,aberporth
585,1989.0,10.0,13.9,9.6,0.0,104.1,58.2,aberporth
586,1989.0,11.0,10.5,5.2,2.0,73.8,96.7,aberporth
587,1989.0,12.0,8.0,2.9,3.0,120.2,49.7,aberporth
588,1990.0,1.0,9.1,4.8,0.0,118.0,48.0,aberporth
589,1990.0,2.0,9.9,4.6,0.0,91.2,64.9,aberporth
590,1990.0,3.0,10.5,5.3,0.0,14.4,100.9,aberporth
591,1990.0,4.0,11.0,4.6,3.0,20.9,187.0,aberporth
592,1990.0,5.0,15.7,8.8,0.0,24.3,259.2,aberporth
593,1990.0,6.0,15.7,10.0,0.0,64.4,151.3,aberporth
594,1990.0,7.0,20.1,12.7,0.0,33.0,289.9,aberporth
595,1990.0,8.0,19.8,13.7,0.0,42.6,195.4,aberporth
596,1990.0,9.0,15.7,10.4,0.0,57.6,164.0,aberporth
597,1990.0,10.0,14.3,9.9,0.0,108.6,91.7,aberporth
598,1990.0,11.0,9.6,5.5,0.0,79.2,78.6,aberporth
599,1990.0,12.0,7.5,2.8,3.0,97.5,48.1,aberporth
600,1991.0,1.0,6.1,1.2,10.0,97.1,81.4,aberporth
601,1991.0,2.0,5.4,-0.1,15.0,55.4,83.5,aberporth
602,1991.0,3.0,10.0,5.0,0.0,66.5,113.5,aberporth
603,1991.0,4.0,10.6,5.0,0.0,77.3,149.9,aberporth
604,1991.0,5.0,12.6,7.6,0.0,9.4,192.2,aberporth
605,1991.0,6.0,14.3,9.0,0.0,42.6,167.7,aberporth
606,1991.0,7.0,19.0,13.0,0.0,79.9,169.9,aberporth
607,1991.0,8.0,19.5,12.8,0.0,26.0,208.8,aberporth
608,1991.0,9.0,18.2,11.6,0.0,55.6,184.0,aberporth
609,1991.0,10.0,12.6,8.1,0.0,142.4,85.5,aberporth
610,1991.0,11.0,9.7,5.4,0.0,99.6,29.9,aberporth
611,1991.0,12.0,7.9,3.8,4.0,17.7,33.9,aberporth
612,1992.0,1.0,7.3,2.1,13.0,47.3,80.8,aberporth
613,1992.0,2.0,8.6,4.4,0.0,55.5,59.5,aberporth
614,1992.0,3.0,9.6,4.9,0.0,66.8,59.2,aberporth
615,1992.0,4.0,11.2,5.4,0.0,69.5,127.2,aberporth
616,1992.0,5.0,16.6,9.1,0.0,43.8,245.0,aberporth
617,1992.0,6.0,17.6,11.0,0.0,49.6,212.8,aberporth
618,1992.0,7.0,17.8,12.4,0.0,60.0,166.2,aberporth
619,1992.0,8.0,16.6,11.3,0.0,149.3,170.9,aberporth
620,1992.0,9.0,15.2,10.3,0.0,74.6,116.0,aberporth
621,1992.0,10.0,10.6,6.7,0.0,77.6,84.1,aberporth
622,1992.0,11.0,10.5,5.9,0.0,109.6,50.2,aberporth
623,1992.0,12.0,7.2,2.6,5.0,109.9,74.6,aberporth
624,1993.0,1.0,8.9,3.8,1.0,93.4,28.6,aberporth
625,1993.0,2.0,7.3,3.7,1.0,23.5,44.1,aberporth
626,1993.0,3.0,8.8,4.4,0.0,24.6,101.7,aberporth
627,1993.0,4.0,11.8,6.5,0.0,57.0,158.5,aberporth
628,1993.0,5.0,13.8,7.8,0.0,108.4,195.1,aberporth
629,1993.0,6.0,15.9,10.6,0.0,190.6,182.4,aberporth
630,1993.0,7.0,16.6,11.6,0.0,74.0,191.2,aberporth
631,1993.0,8.0,16.6,10.9,0.0,47.8,185.6,aberporth
632,1993.0,9.0,15.2,9.9,0.0,66.8,136.0,aberporth
633,1993.0,10.0,11.1,6.1,0.0,45.6,135.8,aberporth
634,1993.0,11.0,8.1,3.1,6.0,112.9,72.2,aberporth
635,1993.0,12.0,8.5,4.2,1.0,142.6,28.6,aberporth
636,1994.0,1.0,8.1,3.6,1.0,106.5,59.1,aberporth
637,1994.0,2.0,6.4,1.7,6.0,87.2,61.5,aberporth
638,1994.0,3.0,9.5,5.3,0.0,114.8,104.4,aberporth
639,1994.0,4.0,10.0,4.8,0.0,73.8,172.2,aberporth
640,1994.0,5.0,13.5,7.4,0.0,41.3,185.1,aberporth
641,1994.0,6.0,16.0,9.9,0.0,28.2,183.3,aberporth
642,1994.0,7.0,18.8,12.2,0.0,54.6,206.2,aberporth
643,1994.0,8.0,17.7,12.0,0.0,80.0,186.4,aberporth
644,1994.0,9.0,14.7,10.1,0.0,115.8,109.3,aberporth
645,1994.0,10.0,13.6,8.5,0.0,91.8,141.9,aberporth
646,1994.0,11.0,12.2,8.8,0.0,99.6,43.7,aberporth
647,1994.0,12.0,9.8,5.2,2.0,157.4,51.0,aberporth
648,1995.0,1.0,8.4,3.5,2.0,145.6,36.9,aberporth
649,1995.0,2.0,9.2,4.5,0.0,109.1,44.0,aberporth
650,1995.0,3.0,8.3,2.8,4.0,64.7,149.9,aberporth
651,1995.0,4.0,10.8,5.5,2.0,26.6,183.8,aberporth
652,1995.0,5.0,14.0,7.7,0.0,50.2,204.9,aberporth
653,1995.0,6.0,16.5,10.6,0.0,13.4,260.2,aberporth
654,1995.0,7.0,21.1,13.9,0.0,36.9,227.8,aberporth
655,1995.0,8.0,22.4,14.9,0.0,7.8,292.1,aberporth
656,1995.0,9.0,15.9,11.2,0.0,77.2,158.4,aberporth
657,1995.0,10.0,15.5,10.8,0.0,86.8,120.2,aberporth
658,1995.0,11.0,10.7,5.8,0.0,117.0,80.2,aberporth
659,1995.0,12.0,6.0,1.8,9.0,93.5,67.6,aberporth
660,1996.0,1.0,6.9,3.4,8.0,75.1,50.0,aberporth
661,1996.0,2.0,6.0,1.1,13.0,67.4,115.0,aberporth
662,1996.0,3.0,7.7,3.0,3.0,44.8,94.1,aberporth
663,1996.0,4.0,11.1,4.9,0.0,58.2,151.2,aberporth
664,1996.0,5.0,11.8,5.4,0.0,69.4,250.7,aberporth
665,1996.0,6.0,15.7,9.8,0.0,26.8,252.5,aberporth
666,1996.0,7.0,17.8,12.0,0.0,28.0,222.2,aberporth
667,1996.0,8.0,17.9,12.2,0.0,53.0,183.1,aberporth
668,1996.0,9.0,17.0,10.6,0.0,30.4,204.9,aberporth
669,1996.0,10.0,14.1,10.0,0.0,107.2,82.7,aberporth
670,1996.0,11.0,9.4,5.1,0.0,100.6,59.9,aberporth
671,1996.0,12.0,6.3,1.6,8.0,32.0,83.8,aberporth
672,1997.0,1.0,5.8,1.0,13.0,4.6,95.7,aberporth
673,1997.0,2.0,9.2,4.2,0.0,85.0,68.1,aberporth
674,1997.0,3.0,10.8,5.6,0.0,21.6,146.9,aberporth
675,1997.0,4.0,12.3,6.0,0.0,14.8,184.5,aberporth
676,1997.0,5.0,14.7,7.9,0.0,72.6,258.1,aberporth
677,1997.0,6.0,15.8,10.5,0.0,125.8,134.4,aberporth
678,1997.0,7.0,18.2,11.9,0.0,58.6,228.9,aberporth
679,1997.0,8.0,20.2,14.1,0.0,105.2,156.8,aberporth
680,1997.0,9.0,16.7,11.3,0.0,54.2,145.0,aberporth
681,1997.0,10.0,14.0,8.4,0.0,65.4,121.6,aberporth
682,1997.0,11.0,11.3,7.4,0.0,217.23783432367514,48.8,aberporth
683,1997.0,12.0,9.1,4.7,2.0,64.8,50.1,aberporth
684,1998.0,1.0,8.0,3.5,7.0,125.2,69.8,aberporth
685,1998.0,2.0,9.9,5.5,1.0,18.2,78.5,aberporth
686,1998.0,3.0,10.1,6.1,0.0,87.6,80.0,aberporth
687,1998.0,4.0,10.2,4.6,1.0,111.4,177.2,aberporth
688,1998.0,5.0,14.6,9.3,0.0,15.0,233.6,aberporth
689,1998.0,6.0,16.1,10.6,0.0,120.2,178.5,aberporth
690,1998.0,7.0,16.4,12.1,0.0,39.4,144.3,aberporth
691,1998.0,8.0,17.9,12.0,0.0,43.4,207.3,aberporth
692,1998.0,9.0,17.0,12.0,0.0,91.2,135.2,aberporth
693,1998.0,10.0,13.4,8.9,0.0,124.2,91.6,aberporth
694,1998.0,11.0,9.7,5.6,0.0,103.0,69.9,aberporth
695,1998.0,12.0,9.1,3.9,5.0,91.6,32.8,aberporth
696,1999.0,1.0,8.7,3.8,5.0,143.0,55.1,aberporth
697,1999.0,2.0,8.0,4.1,2.0,48.6,63.5,aberporth
698,1999.0,3.0,9.4,4.8,0.0,59.2,101.6,aberporth
699,1999.0,4.0,11.5,6.4,0.0,63.1,163.5,aberporth
700,1999.0,5.0,14.8,9.3,0.0,42.6,153.8,aberporth
701,1999.0,6.0,15.6,10.0,0.0,59.4,199.9,aberporth
702,1999.0,7.0,19.7,13.0,0.0,14.6,233.4,aberporth
703,1999.0,8.0,18.7,12.6,0.0,126.8,191.4,aberporth
704,1999.0,9.0,17.5,11.4,0.0,101.8,140.4,aberporth
705,1999.0,10.0,13.7,8.7,0.0,84.8,118.5,aberporth
706,1999.0,11.0,10.6,6.6,1.0,74.2,66.4,aberporth
707,1999.0,12.0,8.5,4.2,3.0,136.4,42.1,aberporth
708,2000.0,1.0,7.8,3.6,3.0,54.4,51.9,aberporth
709,2000.0,2.0,8.6,4.3,1.0,107.0,96.3,aberporth
710,2000.0,3.0,9.3,4.7,0.0,28.8,138.5,aberporth
711,2000.0,4.0,10.3,4.2,0.0,87.6,159.9,aberporth
712,2000.0,5.0,14.4,8.3,0.0,58.4,230.9,aberporth
713,2000.0,6.0,16.9,10.7,0.0,53.8,194.7,aberporth
714,2000.0,7.0,17.5,11.8,0.0,75.2,218.4,aberporth
715,2000.0,8.0,18.5,12.3,0.0,59.4,186.2,aberporth
716,2000.0,9.0,17.1,11.4,0.0,95.4,112.0,aberporth
717,2000.0,10.0,12.9,8.0,0.0,195.0,84.2,aberporth
718,2000.0,11.0,9.5,5.3,0.0,151.8,44.4,aberporth
719,2000.0,12.0,8.4,4.1,5.0,143.8,42.7,aberporth
720,2001.0,1.0,6.8,2.2,5.0,56.4,86.8,aberporth
721,2001.0,2.0,7.6,2.7,5.0,91.0,95.7,aberporth
722,2001.0,3.0,8.3,2.9,6.0,77.0,105.9,aberporth
723,2001.0,4.0,9.9,4.8,0.0,76.0,105.9,aberporth
724,2001.0,5.0,15.4,8.6,0.0,44.4,105.9,aberporth
725,2001.0,6.0,16.6,10.2,0.0,28.0,105.9,aberporth
726,2001.0,7.0,17.4,11.9,0.0,98.6,105.9,aberporth
727,2001.0,8.0,17.9,12.6,0.0,97.6,105.9,aberporth
728,2001.0,9.0,15.6,11.5,0.0,54.2,127.8,aberporth
729,2001.0,10.0,15.1,10.5,0.0,147.4,110.2,aberporth
730,2001.0,11.0,11.1,6.7,0.0,87.8,38.2,aberporth
731,2001.0,12.0,7.8,2.5,6.0,41.0,81.9,aberporth
732,2002.0,1.0,9.2,4.1,4.0,113.0,53.5,aberporth
733,2002.0,2.0,9.6,4.6,1.0,111.2,70.0,aberporth
734,2002.0,3.0,10.6,5.1,0.0,48.8,124.1,aberporth
735,2002.0,4.0,11.6,5.6,0.0,56.8,175.3,aberporth
736,2002.0,5.0,13.9,8.1,0.0,120.6,205.3,aberporth
737,2002.0,6.0,15.5,10.1,0.0,50.2,205.3,aberporth
738,2002.0,7.0,16.9,11.7,0.0,46.0,145.1,aberporth
739,2002.0,8.0,17.4,12.6,0.0,56.6,152.0,aberporth
740,2002.0,9.0,17.3,10.9,0.0,43.0,188.7,aberporth
741,2002.0,10.0,13.3,8.4,0.0,141.4,90.6,aberporth
742,2002.0,11.0,11.3,7.6,0.0,180.2,40.1,aberporth
743,2002.0,12.0,8.2,4.9,0.0,84.8,46.4,aberporth
744,2003.0,1.0,7.4,3.2,9.0,57.6,84.3,aberporth
745,2003.0,2.0,7.4,2.3,7.0,27.6,107.9,aberporth
746,2003.0,3.0,11.3,4.8,0.0,46.4,192.0,aberporth
747,2003.0,4.0,13.7,6.5,0.0,36.8,194.9,aberporth
748,2003.0,5.0,13.7,8.0,0.0,51.6,173.9,aberporth
749,2003.0,6.0,17.8,11.1,0.0,46.8,211.4,aberporth
750,2003.0,7.0,19.1,13.1,0.0,71.8,144.7,aberporth
751,2003.0,8.0,19.7,13.8,0.0,25.4,204.2,aberporth
752,2003.0,9.0,17.3,10.7,0.0,62.8,149.0,aberporth
753,2003.0,10.0,12.4,7.0,0.0,78.8,121.0,aberporth
754,2003.0,11.0,11.1,6.5,0.0,111.4,73.3,aberporth
755,2003.0,12.0,8.4,3.8,3.0,91.2,56.1,aberporth
756,2004.0,1.0,8.2,3.8,1.0,99.0,49.0,aberporth
757,2004.0,2.0,7.6,3.8,2.0,48.4,99.0,aberporth
758,2004.0,3.0,9.5,3.9,4.0,30.4,154.1,aberporth
759,2004.0,4.0,10.8,6.2,0.0,50.4,118.7,aberporth
760,2004.0,5.0,13.9,8.1,0.0,36.2,118.7,aberporth
761,2004.0,6.0,17.6,11.5,0.0,25.8,210.3,aberporth
762,2004.0,7.0,17.0,11.7,0.0,46.9,165.4,aberporth
763,2004.0,8.0,19.1,13.6,0.0,160.0,144.3,aberporth
764,2004.0,9.0,16.9,12.0,0.0,81.8,132.3,aberporth
765,2004.0,10.0,12.9,8.2,0.0,168.8,104.5,aberporth
766,2004.0,11.0,10.5,7.5,0.0,56.2,43.6,aberporth
767,2004.0,12.0,9.1,4.8,1.0,89.6,49.3,aberporth
768,2005.0,1.0,8.8,5.0,0.0,53.4,53.4,aberporth
769,2005.0,2.0,6.8,2.7,2.0,44.8,74.3,aberporth
770,2005.0,3.0,10.0,5.4,2.0,25.6,88.5,aberporth
771,2005.0,4.0,11.7,5.7,0.0,83.2,158.5,aberporth
772,2005.0,5.0,13.6,7.6,0.0,30.2,225.1,aberporth
773,2005.0,6.0,17.2,11.6,0.0,29.6,185.3,aberporth
